timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941161965,-0.084488,0.162123,1.023043,0.624943,-0.07607,0.682138,-0.371951,0
1760941161981,-0.114859,0.185355,1.032734,0.589531,-0.073808,0.70677,-0.384033,0
1760941161997,-0.139108,0.202972,1.040665,0.575009,-0.060546,0.722094,-0.37984,0
1760941162013,-0.156424,0.216303,1.046564,0.563777,-0.064489,0.728205,-0.384335,0
1760941162029,-0.170535,0.226477,1.05181,0.563457,-0.046822,0.735845,-0.372633,0
1760941162049,-0.180904,0.235001,1.055429,0.559734,-0.043106,0.738956,-0.372537,0
1760941162065,-0.187858,0.240328,1.058731,0.559599,-0.036401,0.741594,-0.368189,0
1760941162081,-0.194034,0.245663,1.061293,0.562311,-0.022069,0.744969,-0.358246,0
1760941162097,-0.198662,0.249811,1.062904,0.546763,-0.049043,0.744381,-0.380187,0
1760941162113,-0.202421,0.253309,1.064292,0.553454,-0.030726,0.746746,-0.36758,0
1760941162129,-0.205448,0.255626,1.065493,0.549732,-0.034643,0.747427,-0.371413,0
1760941162150,-0.208335,0.258477,1.066661,0.545683,-0.039982,0.747885,-0.375897,0
1760941162165,-0.209731,0.260909,1.067301,0.547489,-0.032923,0.748666,-0.372386,0
1760941162181,-0.210789,0.262402,1.067997,0.542236,-0.039926,0.749105,-0.378453,0
1760941162197,-0.211849,0.263897,1.068695,0.547638,-0.026518,0.75019,-0.369602,0
1760941162213,-0.211901,0.264563,1.068142,0.545348,-0.032233,0.74928,-0.374347,0
1760941162229,-0.212964,0.266062,1.06884,0.548794,-0.022114,0.749916,-0.368731,0
